,loss,epoch,batch,running_loss,acc
0,0.6965416073799133,0,0,0.6965416073799133,0.5
0,0.7060770988464355,0,1,0.7060770988464355,0.421875
0,0.7030919790267944,0,2,0.7030919790267944,0.421875
0,0.6952172517776489,0,3,0.6952172517776489,0.484375
0,0.6917493343353271,0,4,0.6917493343353271,0.53125
0,0.6921898722648621,0,5,0.6921898722648621,0.53125
0,0.6934311389923096,0,6,0.6934311389923096,0.484375
0,0.6927640438079834,0,7,0.6927640438079834,0.578125
0,0.6932432651519775,0,8,0.6932432651519775,0.4375
0,0.6930590867996216,0,9,0.6930590867996216,0.546875
0,0.6934337615966797,0,10,0.6934337615966797,0.421875
0,0.6930197477340698,0,11,0.6930197477340698,0.59375
0,0.6931577920913696,0,12,0.6931577920913696,0.5
0,0.69346022605896,0,13,0.69346022605896,0.421875
0,0.693068265914917,0,14,0.693068265914917,0.53125
0,0.6931179761886597,0,15,0.6931179761886597,0.484375
0,0.6930110454559326,0,16,0.6930110454559326,0.546875
0,0.6931456327438354,0,17,0.6931456327438354,0.484375
0,0.693230390548706,0,18,0.693230390548706,0.484375
0,0.6936585903167725,0,19,0.6936585903167725,0.4375
0,0.693306028842926,0,20,0.693306028842926,0.453125
0,0.692995011806488,0,21,0.692995011806488,0.484375
0,0.6928832530975342,0,22,0.6928832530975342,0.515625
0,0.6917034387588501,0,23,0.6917034387588501,0.625
0,0.6957706809043884,0,24,0.6957706809043884,0.375
0,0.6929333209991455,0,25,0.6929333209991455,0.5
0,0.6940426826477051,0,26,0.6940426826477051,0.46875
0,0.6923620104789734,0,27,0.6923620104789734,0.53125
0,0.6935132741928101,0,28,0.6935132741928101,0.484375
0,0.6926479339599609,0,29,0.6926479339599609,0.515625
0,0.6927991509437561,0,30,0.6927991509437561,0.515625
0,0.6949040293693542,0,31,0.6949040293693542,0.4375
0,0.6936445236206055,0,32,0.6936445236206055,0.484375
0,0.6906092166900635,0,33,0.6906092166900635,0.609375
0,0.6933245658874512,0,34,0.6933245658874512,0.484375
0,0.6950114965438843,0,35,0.6950114965438843,0.421875
0,0.692291259765625,0,36,0.692291259765625,0.53125
0,0.6926442384719849,0,37,0.6926442384719849,0.53125
0,0.6940120458602905,0,38,0.6940120458602905,0.453125
0,0.6936116814613342,0,39,0.6936116814613342,0.46875
0,0.6941651105880737,0,40,0.6941651105880737,0.40625
0,0.6932893991470337,0,41,0.6932893991470337,0.4375
0,0.693543553352356,0,42,0.693543553352356,0.421875
0,0.6921624541282654,0,43,0.6921624541282654,0.546875
0,0.6927645206451416,1,0,0.6927645206451416,0.515625
0,0.6919355392456055,1,1,0.6919355392456055,0.546875
0,0.6949645280838013,1,2,0.6949645280838013,0.453125
0,0.6904978156089783,1,3,0.6904978156089783,0.5625
0,0.6868095397949219,1,4,0.6868095397949219,0.625
0,0.6965836882591248,1,5,0.6965836882591248,0.453125
0,0.7027987241744995,1,6,0.7027987241744995,0.375
0,0.6913086175918579,1,7,0.6913086175918579,0.53125
0,0.6903232336044312,1,8,0.6903232336044312,0.546875
0,0.6957253217697144,1,9,0.6957253217697144,0.46875
0,0.686905026435852,1,10,0.686905026435852,0.59375
0,0.694949746131897,1,11,0.694949746131897,0.484375
0,0.6947968006134033,1,12,0.6947968006134033,0.484375
0,0.6934620141983032,1,13,0.6934620141983032,0.5
0,0.6926534175872803,1,14,0.6926534175872803,0.515625
0,0.6947134733200073,1,15,0.6947134733200073,0.484375
0,0.6987655758857727,1,16,0.6987655758857727,0.421875
0,0.6945877075195312,1,17,0.6945877075195312,0.484375
0,0.6898428201675415,1,18,0.6898428201675415,0.5625
0,0.6985228061676025,1,19,0.6985228061676025,0.390625
0,0.6968867182731628,1,20,0.6968867182731628,0.40625
0,0.6939253807067871,1,21,0.6939253807067871,0.453125
0,0.692870020866394,1,22,0.692870020866394,0.484375
0,0.6926980018615723,1,23,0.6926980018615723,0.578125
0,0.6927027106285095,1,24,0.6927027106285095,0.484375
0,0.6913310289382935,1,25,0.6913310289382935,0.546875
0,0.6896890997886658,1,26,0.6896890997886658,0.578125
0,0.682669997215271,1,27,0.682669997215271,0.671875
0,0.69388747215271,1,28,0.69388747215271,0.5
0,0.6957190036773682,1,29,0.6957190036773682,0.484375
0,0.6925541758537292,1,30,0.6925541758537292,0.515625
0,0.6946883201599121,1,31,0.6946883201599121,0.5
0,0.7095960378646851,1,32,0.7095960378646851,0.390625
0,0.6993944048881531,1,33,0.6993944048881531,0.46875
0,0.706028163433075,1,34,0.706028163433075,0.421875
0,0.7034546136856079,1,35,0.7034546136856079,0.4375
0,0.7005378007888794,1,36,0.7005378007888794,0.453125
0,0.6915403604507446,1,37,0.6915403604507446,0.53125
0,0.6969848871231079,1,38,0.6969848871231079,0.46875
0,0.7006475329399109,1,39,0.7006475329399109,0.421875
0,0.7032319903373718,1,40,0.7032319903373718,0.359375
0,0.6915366649627686,1,41,0.6915366649627686,0.53125
0,0.6945666074752808,1,42,0.6945666074752808,0.453125
0,0.6909835338592529,1,43,0.6909835338592529,0.609375
0,0.6915944814682007,2,0,0.6915944814682007,0.609375
0,0.693313717842102,2,1,0.693313717842102,0.34375
0,0.692912220954895,2,2,0.692912220954895,0.5
0,0.6927984952926636,2,3,0.6927984952926636,0.515625
0,0.6966989040374756,2,4,0.6966989040374756,0.375
0,0.6908533573150635,2,5,0.6908533573150635,0.578125
0,0.6940034031867981,2,6,0.6940034031867981,0.46875
0,0.6914666891098022,2,7,0.6914666891098022,0.546875
0,0.6949774622917175,2,8,0.6949774622917175,0.453125
0,0.6913734674453735,2,9,0.6913734674453735,0.53125
0,0.6922309398651123,2,10,0.6922309398651123,0.515625
0,0.6914949417114258,2,11,0.6914949417114258,0.53125
0,0.6919268369674683,2,12,0.6919268369674683,0.515625
0,0.6888362169265747,2,13,0.6888362169265747,0.578125
0,0.6869076490402222,2,14,0.6869076490402222,0.609375
0,0.7014192938804626,2,15,0.7014192938804626,0.375
0,0.6924088597297668,2,16,0.6924088597297668,0.515625
0,0.6928207874298096,2,17,0.6928207874298096,0.515625
0,0.6940274238586426,2,18,0.6940274238586426,0.484375
0,0.7000566720962524,2,19,0.7000566720962524,0.40625
0,0.6911154985427856,2,20,0.6911154985427856,0.53125
0,0.6924976706504822,2,21,0.6924976706504822,0.515625
0,0.6921616792678833,2,22,0.6921616792678833,0.515625
0,0.6946427822113037,2,23,0.6946427822113037,0.46875
0,0.6931067705154419,2,24,0.6931067705154419,0.5
0,0.6932715177536011,2,25,0.6932715177536011,0.5
0,0.6954044103622437,2,26,0.6954044103622437,0.4375
0,0.69472736120224,2,27,0.69472736120224,0.46875
0,0.69231778383255,2,28,0.69231778383255,0.53125
0,0.6952526569366455,2,29,0.6952526569366455,0.421875
0,0.6926870346069336,2,30,0.6926870346069336,0.515625
0,0.6927976012229919,2,31,0.6927976012229919,0.53125
0,0.6932101249694824,2,32,0.6932101249694824,0.453125
0,0.6924176216125488,2,33,0.6924176216125488,0.5
0,0.693617045879364,2,34,0.693617045879364,0.46875
0,0.6935938596725464,2,35,0.6935938596725464,0.484375
0,0.6921272873878479,2,36,0.6921272873878479,0.53125
0,0.6924693584442139,2,37,0.6924693584442139,0.53125
0,0.6909514665603638,2,38,0.6909514665603638,0.59375
0,0.693832278251648,2,39,0.693832278251648,0.5
0,0.6932336688041687,2,40,0.6932336688041687,0.46875
0,0.6932123303413391,2,41,0.6932123303413391,0.5
0,0.6958590745925903,2,42,0.6958590745925903,0.40625
0,0.6911097764968872,2,43,0.6911097764968872,0.546875
0,0.6930432319641113,3,0,0.6930432319641113,0.5
0,0.6932832598686218,3,1,0.6932832598686218,0.484375
0,0.6945765614509583,3,2,0.6945765614509583,0.4375
0,0.6927850842475891,3,3,0.6927850842475891,0.5
0,0.6912821531295776,3,4,0.6912821531295776,0.546875
0,0.6938453316688538,3,5,0.6938453316688538,0.4375
0,0.6923696398735046,3,6,0.6923696398735046,0.5
0,0.6931607723236084,3,7,0.6931607723236084,0.46875
0,0.6922811269760132,3,8,0.6922811269760132,0.609375
0,0.692753791809082,3,9,0.692753791809082,0.484375
0,0.6927957534790039,3,10,0.6927957534790039,0.578125
0,0.6925226449966431,3,11,0.6925226449966431,0.578125
0,0.6923766732215881,3,12,0.6923766732215881,0.546875
0,0.6930521130561829,3,13,0.6930521130561829,0.5
0,0.6923593282699585,3,14,0.6923593282699585,0.515625
0,0.6913402080535889,3,15,0.6913402080535889,0.53125
0,0.6977063417434692,3,16,0.6977063417434692,0.359375
0,0.6958059072494507,3,17,0.6958059072494507,0.421875
0,0.6882678270339966,3,18,0.6882678270339966,0.625
0,0.6940670013427734,3,19,0.6940670013427734,0.46875
0,0.6957855820655823,3,20,0.6957855820655823,0.40625
0,0.6937870979309082,3,21,0.6937870979309082,0.4375
0,0.6913766860961914,3,22,0.6913766860961914,0.5625
0,0.6948447227478027,3,23,0.6948447227478027,0.40625
0,0.6920431852340698,3,24,0.6920431852340698,0.5
0,0.6929665803909302,3,25,0.6929665803909302,0.625
0,0.6928430795669556,3,26,0.6928430795669556,0.515625
0,0.6918925642967224,3,27,0.6918925642967224,0.5625
0,0.6916036605834961,3,28,0.6916036605834961,0.546875
0,0.694587230682373,3,29,0.694587230682373,0.4375
0,0.6924730539321899,3,30,0.6924730539321899,0.5
0,0.6918121576309204,3,31,0.6918121576309204,0.546875
0,0.6942777037620544,3,32,0.6942777037620544,0.484375
0,0.6922608613967896,3,33,0.6922608613967896,0.515625
0,0.6958721876144409,3,34,0.6958721876144409,0.4375
0,0.6937525272369385,3,35,0.6937525272369385,0.484375
0,0.6930127143859863,3,36,0.6930127143859863,0.5
0,0.6938837766647339,3,37,0.6938837766647339,0.484375
0,0.6936581134796143,3,38,0.6936581134796143,0.5
0,0.690904974937439,3,39,0.690904974937439,0.546875
0,0.6919914484024048,3,40,0.6919914484024048,0.53125
0,0.6930724382400513,3,41,0.6930724382400513,0.46875
0,0.6980584859848022,3,42,0.6980584859848022,0.3125
0,0.6915681958198547,3,43,0.6915681958198547,0.5625
0,0.6929572820663452,4,0,0.6929572820663452,0.484375
0,0.6932792067527771,4,1,0.6932792067527771,0.484375
0,0.6924139261245728,4,2,0.6924139261245728,0.46875
0,0.6920444965362549,4,3,0.6920444965362549,0.5625
0,0.691369891166687,4,4,0.691369891166687,0.5625
0,0.6910593509674072,4,5,0.6910593509674072,0.5625
0,0.6945521235466003,4,6,0.6945521235466003,0.46875
0,0.6911195516586304,4,7,0.6911195516586304,0.53125
0,0.6905394196510315,4,8,0.6905394196510315,0.53125
0,0.6919947862625122,4,9,0.6919947862625122,0.515625
0,0.6892557144165039,4,10,0.6892557144165039,0.546875
0,0.6923332810401917,4,11,0.6923332810401917,0.515625
0,0.6990927457809448,4,12,0.6990927457809448,0.4375
0,0.6962448358535767,4,13,0.6962448358535767,0.46875
0,0.6958221197128296,4,14,0.6958221197128296,0.484375
0,0.6836975812911987,4,15,0.6836975812911987,0.609375
0,0.6970970034599304,4,16,0.6970970034599304,0.46875
0,0.7063791751861572,4,17,0.7063791751861572,0.375
0,0.6885544061660767,4,18,0.6885544061660767,0.546875
0,0.6868903040885925,4,19,0.6868903040885925,0.578125
0,0.6951650977134705,4,20,0.6951650977134705,0.46875
0,0.699766993522644,4,21,0.699766993522644,0.40625
0,0.6988049745559692,4,22,0.6988049745559692,0.421875
0,0.6886016726493835,4,23,0.6886016726493835,0.546875
0,0.6954766511917114,4,24,0.6954766511917114,0.46875
0,0.696155309677124,4,25,0.696155309677124,0.375
0,0.6925475001335144,4,26,0.6925475001335144,0.5
0,0.6926546096801758,4,27,0.6926546096801758,0.546875
0,0.692314624786377,4,28,0.692314624786377,0.578125
0,0.6929821968078613,4,29,0.6929821968078613,0.484375
0,0.6962690353393555,4,30,0.6962690353393555,0.375
0,0.6916012763977051,4,31,0.6916012763977051,0.5625
0,0.693076491355896,4,32,0.693076491355896,0.5
0,0.6945270299911499,4,33,0.6945270299911499,0.421875
0,0.694054365158081,4,34,0.694054365158081,0.390625
0,0.6936095356941223,4,35,0.6936095356941223,0.5
0,0.6913428902626038,4,36,0.6913428902626038,0.671875
0,0.6938989758491516,4,37,0.6938989758491516,0.5625
0,0.6924545764923096,4,38,0.6924545764923096,0.65625
0,0.6918146014213562,4,39,0.6918146014213562,0.625
0,0.691347062587738,4,40,0.691347062587738,0.625
0,0.6912464499473572,4,41,0.6912464499473572,0.578125
0,0.6927961707115173,4,42,0.6927961707115173,0.546875
0,0.6917707920074463,4,43,0.6917707920074463,0.546875
0,0.691618800163269,5,0,0.691618800163269,0.53125
0,0.6911450624465942,5,1,0.6911450624465942,0.5625
0,0.6928595304489136,5,2,0.6928595304489136,0.484375
0,0.6927074790000916,5,3,0.6927074790000916,0.5
0,0.693508505821228,5,4,0.693508505821228,0.484375
0,0.6904020309448242,5,5,0.6904020309448242,0.546875
0,0.7012375593185425,5,6,0.7012375593185425,0.359375
0,0.6971937417984009,5,7,0.6971937417984009,0.4375
0,0.6892634630203247,5,8,0.6892634630203247,0.578125
0,0.6908620595932007,5,9,0.6908620595932007,0.546875
0,0.6940867900848389,5,10,0.6940867900848389,0.484375
0,0.6932623386383057,5,11,0.6932623386383057,0.5
0,0.691159725189209,5,12,0.691159725189209,0.546875
0,0.6922438740730286,5,13,0.6922438740730286,0.53125
0,0.6948211193084717,5,14,0.6948211193084717,0.4375
0,0.695072591304779,5,15,0.695072591304779,0.4375
0,0.6938167810440063,5,16,0.6938167810440063,0.4375
0,0.6919572353363037,5,17,0.6919572353363037,0.515625
0,0.6920329332351685,5,18,0.6920329332351685,0.515625
0,0.6917476654052734,5,19,0.6917476654052734,0.59375
0,0.6941171884536743,5,20,0.6941171884536743,0.5
0,0.6944014430046082,5,21,0.6944014430046082,0.421875
0,0.6937594413757324,5,22,0.6937594413757324,0.453125
0,0.6932988166809082,5,23,0.6932988166809082,0.453125
0,0.6894813776016235,5,24,0.6894813776016235,0.5625
0,0.6916460990905762,5,25,0.6916460990905762,0.5
0,0.6949954032897949,5,26,0.6949954032897949,0.4375
0,0.6888493299484253,5,27,0.6888493299484253,0.578125
0,0.6915213465690613,5,28,0.6915213465690613,0.53125
0,0.694951057434082,5,29,0.694951057434082,0.421875
0,0.6923795342445374,5,30,0.6923795342445374,0.484375
0,0.6937910318374634,5,31,0.6937910318374634,0.453125
0,0.6915678977966309,5,32,0.6915678977966309,0.5
0,0.6940612196922302,5,33,0.6940612196922302,0.453125
0,0.6901724338531494,5,34,0.6901724338531494,0.609375
0,0.692830502986908,5,35,0.692830502986908,0.375
0,0.6916994452476501,5,36,0.6916994452476501,0.546875
0,0.6933799386024475,5,37,0.6933799386024475,0.5
0,0.6918497085571289,5,38,0.6918497085571289,0.609375
0,0.6935416460037231,5,39,0.6935416460037231,0.515625
0,0.6927196979522705,5,40,0.6927196979522705,0.5625
0,0.6931508779525757,5,41,0.6931508779525757,0.59375
0,0.6917357444763184,5,42,0.6917357444763184,0.578125
0,0.6927685737609863,5,43,0.6927685737609863,0.578125
0,0.692418098449707,6,0,0.692418098449707,0.53125
0,0.6922237873077393,6,1,0.6922237873077393,0.53125
0,0.6912333965301514,6,2,0.6912333965301514,0.578125
0,0.692888081073761,6,3,0.692888081073761,0.671875
0,0.6935487389564514,6,4,0.6935487389564514,0.4375
0,0.6933246850967407,6,5,0.6933246850967407,0.5
0,0.6930854916572571,6,6,0.6930854916572571,0.546875
0,0.6920549273490906,6,7,0.6920549273490906,0.578125
0,0.6928690671920776,6,8,0.6928690671920776,0.546875
0,0.6911460161209106,6,9,0.6911460161209106,0.609375
0,0.6929372549057007,6,10,0.6929372549057007,0.484375
0,0.69110107421875,6,11,0.69110107421875,0.53125
0,0.6940532922744751,6,12,0.6940532922744751,0.453125
0,0.6994730234146118,6,13,0.6994730234146118,0.34375
0,0.693993091583252,6,14,0.693993091583252,0.46875
0,0.693008542060852,6,15,0.693008542060852,0.46875
0,0.6899473667144775,6,16,0.6899473667144775,0.5625
0,0.6926679015159607,6,17,0.6926679015159607,0.5
0,0.6923922896385193,6,18,0.6923922896385193,0.5
0,0.692556619644165,6,19,0.692556619644165,0.421875
0,0.6916767954826355,6,20,0.6916767954826355,0.546875
0,0.6921710968017578,6,21,0.6921710968017578,0.5
0,0.6921001672744751,6,22,0.6921001672744751,0.46875
0,0.6922099590301514,6,23,0.6922099590301514,0.53125
0,0.692251443862915,6,24,0.692251443862915,0.609375
0,0.6914052963256836,6,25,0.6914052963256836,0.53125
0,0.6900655031204224,6,26,0.6900655031204224,0.609375
0,0.6901061534881592,6,27,0.6901061534881592,0.671875
0,0.6924803256988525,6,28,0.6924803256988525,0.515625
0,0.6937385201454163,6,29,0.6937385201454163,0.4375
0,0.6919945478439331,6,30,0.6919945478439331,0.546875
0,0.6937670707702637,6,31,0.6937670707702637,0.484375
0,0.6899662017822266,6,32,0.6899662017822266,0.625
0,0.6924411654472351,6,33,0.6924411654472351,0.515625
0,0.6925022602081299,6,34,0.6925022602081299,0.515625
0,0.6925028562545776,6,35,0.6925028562545776,0.5625
0,0.6930671334266663,6,36,0.6930671334266663,0.484375
0,0.6930551528930664,6,37,0.6930551528930664,0.515625
0,0.6893237829208374,6,38,0.6893237829208374,0.625
0,0.6917449831962585,6,39,0.6917449831962585,0.53125
0,0.6925679445266724,6,40,0.6925679445266724,0.5
0,0.6929980516433716,6,41,0.6929980516433716,0.453125
0,0.6919944286346436,6,42,0.6919944286346436,0.515625
0,0.6920605897903442,6,43,0.6920605897903442,0.5625
0,0.692143440246582,7,0,0.692143440246582,0.5625
0,0.692919909954071,7,1,0.692919909954071,0.46875
0,0.6931340098381042,7,2,0.6931340098381042,0.484375
0,0.6933739185333252,7,3,0.6933739185333252,0.484375
0,0.691651463508606,7,4,0.691651463508606,0.59375
0,0.6909974813461304,7,5,0.6909974813461304,0.625
0,0.691653847694397,7,6,0.691653847694397,0.59375
0,0.691856861114502,7,7,0.691856861114502,0.578125
0,0.6939195394515991,7,8,0.6939195394515991,0.359375
0,0.6910654902458191,7,9,0.6910654902458191,0.640625
0,0.6916533708572388,7,10,0.6916533708572388,0.515625
0,0.6919553279876709,7,11,0.6919553279876709,0.609375
0,0.6909338235855103,7,12,0.6909338235855103,0.609375
0,0.6905583739280701,7,13,0.6905583739280701,0.5625
0,0.6928995847702026,7,14,0.6928995847702026,0.578125
0,0.6930837631225586,7,15,0.6930837631225586,0.421875
0,0.6924878358840942,7,16,0.6924878358840942,0.515625
0,0.6921423673629761,7,17,0.6921423673629761,0.515625
0,0.6894962787628174,7,18,0.6894962787628174,0.625
0,0.6919408440589905,7,19,0.6919408440589905,0.5
0,0.6923414468765259,7,20,0.6923414468765259,0.484375
0,0.6911301612854004,7,21,0.6911301612854004,0.59375
0,0.6924855709075928,7,22,0.6924855709075928,0.484375
0,0.6928261518478394,7,23,0.6928261518478394,0.46875
0,0.6935997009277344,7,24,0.6935997009277344,0.546875
0,0.6916230916976929,7,25,0.6916230916976929,0.53125
0,0.6909909248352051,7,26,0.6909909248352051,0.53125
0,0.691321849822998,7,27,0.691321849822998,0.5
0,0.6926301121711731,7,28,0.6926301121711731,0.46875
0,0.6923516988754272,7,29,0.6923516988754272,0.5
0,0.6942806243896484,7,30,0.6942806243896484,0.453125
0,0.693118691444397,7,31,0.693118691444397,0.5
0,0.6904765367507935,7,32,0.6904765367507935,0.546875
0,0.6895031929016113,7,33,0.6895031929016113,0.53125
0,0.6891046762466431,7,34,0.6891046762466431,0.53125
0,0.6907128095626831,7,35,0.6907128095626831,0.5
0,0.6916489601135254,7,36,0.6916489601135254,0.53125
0,0.6930117607116699,7,37,0.6930117607116699,0.5
0,0.6967017650604248,7,38,0.6967017650604248,0.46875
0,0.6972298622131348,7,39,0.6972298622131348,0.453125
0,0.6972779631614685,7,40,0.6972779631614685,0.40625
0,0.6848889589309692,7,41,0.6848889589309692,0.625
0,0.6966352462768555,7,42,0.6966352462768555,0.421875
0,0.6978796720504761,7,43,0.6978796720504761,0.359375
0,0.6923917531967163,8,0,0.6923917531967163,0.484375
0,0.6932881474494934,8,1,0.6932881474494934,0.53125
0,0.6898700594902039,8,2,0.6898700594902039,0.609375
0,0.6899546384811401,8,3,0.6899546384811401,0.640625
0,0.6916126608848572,8,4,0.6916126608848572,0.5625
0,0.6886346340179443,8,5,0.6886346340179443,0.59375
0,0.6913244128227234,8,6,0.6913244128227234,0.53125
0,0.6930490732192993,8,7,0.6930490732192993,0.484375
0,0.6929715871810913,8,8,0.6929715871810913,0.546875
0,0.6908257007598877,8,9,0.6908257007598877,0.578125
0,0.6915711164474487,8,10,0.6915711164474487,0.53125
0,0.6961774230003357,8,11,0.6961774230003357,0.40625
0,0.6935961246490479,8,12,0.6935961246490479,0.4375
0,0.6928465366363525,8,13,0.6928465366363525,0.484375
0,0.6910660266876221,8,14,0.6910660266876221,0.5625
0,0.6917628645896912,8,15,0.6917628645896912,0.546875
0,0.6918609738349915,8,16,0.6918609738349915,0.625
0,0.6940124034881592,8,17,0.6940124034881592,0.5
0,0.6927369832992554,8,18,0.6927369832992554,0.546875
0,0.6920499205589294,8,19,0.6920499205589294,0.484375
0,0.6923635005950928,8,20,0.6923635005950928,0.484375
0,0.6932910680770874,8,21,0.6932910680770874,0.4375
0,0.6895263195037842,8,22,0.6895263195037842,0.484375
0,0.6934763193130493,8,23,0.6934763193130493,0.4375
0,0.6914258003234863,8,24,0.6914258003234863,0.578125
0,0.6928509473800659,8,25,0.6928509473800659,0.578125
0,0.6910136938095093,8,26,0.6910136938095093,0.515625
0,0.6921932697296143,8,27,0.6921932697296143,0.65625
0,0.6914865970611572,8,28,0.6914865970611572,0.5625
0,0.6929148435592651,8,29,0.6929148435592651,0.5625
0,0.6915266513824463,8,30,0.6915266513824463,0.59375
0,0.6887100338935852,8,31,0.6887100338935852,0.578125
0,0.6919864416122437,8,32,0.6919864416122437,0.515625
0,0.6887301206588745,8,33,0.6887301206588745,0.5625
0,0.6919724345207214,8,34,0.6919724345207214,0.53125
0,0.6879615783691406,8,35,0.6879615783691406,0.609375
0,0.700610339641571,8,36,0.700610339641571,0.375
0,0.690140962600708,8,37,0.690140962600708,0.53125
0,0.694812536239624,8,38,0.694812536239624,0.453125
0,0.6917548775672913,8,39,0.6917548775672913,0.515625
0,0.6886355876922607,8,40,0.6886355876922607,0.59375
0,0.6891999244689941,8,41,0.6891999244689941,0.546875
0,0.6858078241348267,8,42,0.6858078241348267,0.59375
0,0.6958186626434326,8,43,0.6958186626434326,0.46875
0,0.6918640732765198,9,0,0.6918640732765198,0.484375
0,0.6932858228683472,9,1,0.6932858228683472,0.5
0,0.6916388869285583,9,2,0.6916388869285583,0.546875
0,0.6954902410507202,9,3,0.6954902410507202,0.4375
0,0.6907778978347778,9,4,0.6907778978347778,0.53125
0,0.6900616884231567,9,5,0.6900616884231567,0.578125
0,0.6908425688743591,9,6,0.6908425688743591,0.546875
0,0.6907261610031128,9,7,0.6907261610031128,0.515625
0,0.6896456480026245,9,8,0.6896456480026245,0.71875
0,0.6876604557037354,9,9,0.6876604557037354,0.65625
0,0.6922746896743774,9,10,0.6922746896743774,0.390625
0,0.6929928064346313,9,11,0.6929928064346313,0.40625
0,0.6934537887573242,9,12,0.6934537887573242,0.46875
0,0.6861972808837891,9,13,0.6861972808837891,0.578125
0,0.6815745830535889,9,14,0.6815745830535889,0.671875
0,0.694913387298584,9,15,0.694913387298584,0.484375
0,0.6944251656532288,9,16,0.6944251656532288,0.46875
0,0.6979042887687683,9,17,0.6979042887687683,0.453125
0,0.691429853439331,9,18,0.691429853439331,0.484375
0,0.6935674548149109,9,19,0.6935674548149109,0.5
0,0.705415666103363,9,20,0.705415666103363,0.390625
0,0.6907291412353516,9,21,0.6907291412353516,0.515625
0,0.6980464458465576,9,22,0.6980464458465576,0.40625
0,0.688305675983429,9,23,0.688305675983429,0.5625
0,0.6904050707817078,9,24,0.6904050707817078,0.515625
0,0.6880578994750977,9,25,0.6880578994750977,0.546875
0,0.6909458637237549,9,26,0.6909458637237549,0.515625
0,0.6868005990982056,9,27,0.6868005990982056,0.671875
0,0.6877602338790894,9,28,0.6877602338790894,0.5625
0,0.6963391304016113,9,29,0.6963391304016113,0.40625
0,0.6917696595191956,9,30,0.6917696595191956,0.484375
0,0.6939882040023804,9,31,0.6939882040023804,0.484375
0,0.6920660734176636,9,32,0.6920660734176636,0.578125
0,0.6954026222229004,9,33,0.6954026222229004,0.375
0,0.6922855377197266,9,34,0.6922855377197266,0.5
0,0.6938669681549072,9,35,0.6938669681549072,0.46875
0,0.6920651197433472,9,36,0.6920651197433472,0.53125
0,0.6899912357330322,9,37,0.6899912357330322,0.5
0,0.6922610998153687,9,38,0.6922610998153687,0.53125
0,0.6936537027359009,9,39,0.6936537027359009,0.5
0,0.691871702671051,9,40,0.691871702671051,0.53125
0,0.6904476881027222,9,41,0.6904476881027222,0.5625
0,0.6896692514419556,9,42,0.6896692514419556,0.578125
0,0.6928660273551941,9,43,0.6928660273551941,0.46875
